[0/2] Re-checking globbed directories...
ninja: no work to do.
  gNbNum :1

  ueNum :25

  adjustInteval :1ms

  adjustDelay :100ms

  0  Scenario create success 

  gnb set success 0

  p2p an IP set success 0

+0.582564281s 14 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 2 Uid: 963 TXtime: +5.33333e+08ns RXtime: +5.82564e+08ns Delay: +4.92309e+07ns Gear: 0
+0.582564281s 15 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 2 Uid: 964 TXtime: +5.33333e+08ns RXtime: +5.82564e+08ns Delay: +4.92309e+07ns Gear: 0
+0.582564281s 16 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 2 Uid: 965 TXtime: +5.33333e+08ns RXtime: +5.82564e+08ns Delay: +4.92309e+07ns Gear: 0
+0.582564281s 17 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 2 Uid: 966 TXtime: +5.33333e+08ns RXtime: +5.82564e+08ns Delay: +4.92309e+07ns Gear: 0
+0.582564281s 18 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 2 Uid: 967 TXtime: +5.33333e+08ns RXtime: +5.82564e+08ns Delay: +4.92309e+07ns Gear: 0
+0.582564281s 19 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 2 Uid: 968 TXtime: +5.33333e+08ns RXtime: +5.82564e+08ns Delay: +4.92309e+07ns Gear: 0
+0.582564281s 20 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 2 Uid: 969 TXtime: +5.33333e+08ns RXtime: +5.82564e+08ns Delay: +4.92309e+07ns Gear: 0
+0.582564281s 21 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 2 Uid: 970 TXtime: +5.33333e+08ns RXtime: +5.82564e+08ns Delay: +4.92309e+07ns Gear: 0
+0.582564281s 22 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 2 Uid: 971 TXtime: +5.33333e+08ns RXtime: +5.82564e+08ns Delay: +4.92309e+07ns Gear: 0
+0.582564281s 23 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 2 Uid: 972 TXtime: +5.33333e+08ns RXtime: +5.82564e+08ns Delay: +4.92309e+07ns Gear: 0
+0.582564281s 24 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 2 Uid: 973 TXtime: +5.33333e+08ns RXtime: +5.82564e+08ns Delay: +4.92309e+07ns Gear: 0
+0.582564281s 25 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 2 Uid: 974 TXtime: +5.33333e+08ns RXtime: +5.82564e+08ns Delay: +4.92309e+07ns Gear: 0
+0.609028567s 7 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1806 TXtime: +5.5e+08ns RXtime: +6.09029e+08ns Delay: +5.90286e+07ns Gear: 0
+0.609028567s 20 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1819 TXtime: +5.5e+08ns RXtime: +6.09029e+08ns Delay: +5.90286e+07ns Gear: 0
+0.609528567s 1 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1800 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
